Frame Rate:,24.0000000000
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
55,00:00:02.292,0.6765057113187954,0.6266744548286605,0.07496105919003115,1.3278816199376946
56,00:00:02.333,1.4447559709241953,1.1583333333333334,0.37172897196261684,2.8042056074766357
57,00:00:02.375,0.6321391484942886,0.48730529595015576,0.0933411214953271,1.315771028037383
58,00:00:02.417,0.2569184839044652,0.1507398753894081,0.06861370716510903,0.5514018691588785
59,00:00:02.458,0.6227544132917965,0.5079439252336448,0.13894080996884736,1.221378504672897
60,00:00:02.500,4.170197300103843,3.9810747663551402,0.340303738317757,8.18921339563863
61,00:00:02.542,0.3569704049844236,0.27445482866043613,0.1072429906542056,0.6892133956386293
62,00:00:02.583,0.5042705088265836,0.4402647975077882,0.1228582554517134,0.9496884735202492
63,00:00:02.625,0.26588785046728974,0.18874610591900312,0.04606697819314642,0.5628504672897197
64,00:00:02.667,6.704620976116303,3.988006230529595,6.308839563862929,9.817017133956385
65,00:00:02.708,7.099376947040498,4.195755451713396,6.342951713395639,10.75942367601246
66,00:00:02.750,7.548727933541017,4.459190031152648,6.329672897196262,11.857320872274144
67,00:00:02.792,10.650843717549327,5.847079439252337,8.471728971962618,17.633722741433022
68,00:00:02.833,5.323701973001039,3.724221183800623,4.429789719626168,7.817095015576324
69,00:00:02.875,0.6266355140186916,0.5906542056074766,0.10292056074766355,1.1863317757009346
70,00:00:02.917,3.8687954309449637,2.3404595015576324,1.6155373831775701,7.650389408099689
71,00:00:02.958,0.3316848390446521,0.26035825545171337,0.08516355140186915,0.6495327102803738
72,00:00:03.000,0.4259994807892004,0.27091121495327103,0.10120716510903427,0.9058800623052959
73,00:00:03.042,0.5594885773624091,0.4598909657320872,0.06105919003115265,1.1575155763239875
74,00:00:03.083,0.6215861889927311,0.48960280373831777,0.09049844236760124,1.2846573208722742
75,00:00:03.125,0.6098390446521288,0.47955607476635514,0.09154984423676013,1.2584112149532711
76,00:00:03.167,0.6215602284527518,0.540809968847352,0.10315420560747664,1.2207165109034268
77,00:00:03.208,0.5541666666666667,0.40342679127725856,0.1309968847352025,1.1280763239875389
78,00:00:03.250,0.17307892004153688,0.11705607476635514,0.09524922118380062,0.3069314641744548
79,00:00:03.292,0.28920041536863966,0.20023364485981307,0.10673676012461059,0.5606308411214953
80,00:00:03.333,0.3441458982346833,0.29746884735202495,0.07784267912772586,0.657126168224299
81,00:00:03.375,0.37746625129802697,0.30467289719626167,0.1369158878504673,0.690809968847352
82,00:00:03.417,0.2761422637590862,0.26035825545171337,0.053465732087227415,0.5146028037383178
83,00:00:03.458,1.5638239875389408,1.3093847352024923,0.16845794392523364,3.2136292834890967
84,00:00:03.500,0.7227544132917966,0.5851246105919004,0.09688473520249222,1.4862538940809968
85,00:00:03.542,0.9312435098650053,0.6869158878504673,0.11935358255451714,1.9874610591900312
86,00:00:03.583,1.8884215991692628,1.5109034267912773,0.2732866043613707,3.88107476635514
87,00:00:03.625,0.5870976116303219,0.4383956386292835,0.10050623052959501,1.2223909657320873
88,00:00:03.667,1.0846443406022848,0.852297507788162,0.16320093457943924,2.2384345794392524
89,00:00:03.708,1.072767393561786,0.9484034267912772,0.20525700934579438,2.0646417445482865
90,00:00:03.750,0.7063992731048806,0.4670171339563863,0.08200934579439252,1.570171339563863
91,00:00:03.792,0.23289200415368638,0.20027258566978193,0.07667445482866043,0.4217289719626168
92,00:00:03.833,0.7270898234683282,0.45206386292834894,0.1294392523364486,1.5997663551401868
93,00:00:03.875,1.5756230529595017,1.2307242990654206,0.24587227414330218,3.250272585669782
94,00:00:03.917,0.43918743509865,0.30218068535825543,0.08656542056074766,0.928816199376947
95,00:00:03.958,0.24861111111111112,0.16923676012461059,0.07749221183800623,0.4991043613707165
96,00:00:04.000,0.36574506749740393,0.23995327102803737,0.12172897196261682,0.7355529595015576
97,00:00:04.042,0.2796858774662513,0.17616822429906542,0.067601246105919,0.5952881619937694
98,00:00:04.083,7.870456905503634,4.630334890965732,4.42161214953271,14.559423676012461
99,00:00:04.125,0.2773234683281412,0.1816588785046729,0.11137071651090343,0.5389408099688473
100,00:00:04.167,0.21599169262720663,0.12729750778816198,0.0654595015576324,0.4552180685358255
101,00:00:04.208,0.25678868120456905,0.15447819314641745,0.14306853582554518,0.47281931464174454
102,00:00:04.250,0.26838006230529593,0.17503894080996885,0.10058411214953271,0.5295171339563863
103,00:00:04.292,0.4141874350986501,0.3403816199376947,0.09649532710280374,0.8056853582554517
104,00:00:04.333,0.20503634475597096,0.1220404984423676,0.06265576323987539,0.4304127725856698
105,00:00:04.375,0.42154724818276224,0.3017523364485981,0.12718068535825544,0.835708722741433
106,00:00:04.417,0.3501038421599169,0.22827102803738317,0.09147196261682243,0.7305685358255452
107,00:00:04.458,0.2442367601246106,0.13703271028037384,0.1258177570093458,0.4698598130841122
108,00:00:04.500,0.1967419522326064,0.1282710280373832,0.11974299065420561,0.3422118380062305
109,00:00:04.542,0.21911993769470406,0.1418613707165109,0.08220404984423677,0.4332943925233645
110,00:00:04.583,0.2229491173416407,0.1684190031152648,0.10529595015576323,0.39513239875389405
111,00:00:04.625,0.13795430944963655,0.09961059190031153,0.06958722741433022,0.2446651090342679
112,00:00:04.667,0.30096053997923156,0.22320872274143302,0.0941588785046729,0.5855140186915888
113,00:00:04.708,9.027816718587745,5.7210669781931465,5.007904984423676,16.354478193146416
114,00:00:04.750,0.5492860851505711,0.41098130841121494,0.15716510903426792,1.0797118380062305
115,00:00:04.792,0.24903946002076846,0.1620716510903427,0.058644859813084114,0.5264018691588785
116,00:00:04.833,0.3366433021806854,0.26281152647975076,0.09493769470404985,0.6521806853582555
117,00:00:04.875,0.1369158878504673,0.1102803738317757,0.07044392523364486,0.23002336448598132
118,00:00:04.917,0.1102673935617861,0.09365264797507789,0.03940809968847352,0.19774143302180686
119,00:00:04.958,0.2285046728971963,0.16016355140186916,0.12741433021806853,0.3979361370716511
120,00:00:05.000,7.883605919003116,7.229322429906542,0.771923676012461,15.649571651090342
121,00:00:05.042,0.6773494288681206,0.48672118380062307,0.29295171339563864,1.2523753894080998
122,00:00:05.083,11.771780893042575,8.266004672897196,5.8388629283489095,21.21047507788162
123,00:00:05.125,1.1973779854620976,0.6591121495327102,0.48812305295950154,2.444898753894081
124,00:00:05.167,0.5482476635514019,0.2647196261682243,0.43134735202492214,0.9486760124610591
125,00:00:05.208,0.500233644859813,0.2846183800623053,0.2309968847352025,0.9850856697819315
126,00:00:05.250,0.48058151609553473,0.29349688473520247,0.42340342679127724,0.7248442367601247
127,00:00:05.292,0.5719626168224299,0.32496105919003115,0.3894080996884735,1.001518691588785
128,00:00:05.333,8.561915887850468,7.972546728971962,1.2856697819314642,16.427531152647976
129,00:00:05.375,0.5144730010384216,0.3348909657320872,0.39665109034267915,0.8118769470404984
130,00:00:05.417,0.7545560747663552,0.4723130841121495,0.4980919003115265,1.2932632398753894
131,00:00:05.458,0.6048156801661474,0.38555295950155766,0.44497663551401867,0.9839174454828661
132,00:00:05.500,0.6815420560747664,0.39279595015576324,0.5443535825545172,1.1074766355140186
133,00:00:05.542,0.572936137071651,0.3257398753894081,0.43901869158878504,0.9540498442367601
134,00:00:05.583,11.476246105919003,7.65202492211838,6.480295950155763,20.296417445482867
135,00:00:05.625,1.1509215991692627,0.7541666666666667,0.8055685358255452,1.8930295950155762
136,00:00:05.667,1.0960280373831777,0.7327492211838006,0.75,1.805334890965732
137,00:00:05.708,1.203478712357217,0.6442367601246106,1.0246105919003115,1.941588785046729
138,00:00:05.750,1.0900960539979232,0.7609034267912772,0.6627725856697819,1.8466121495327104
139,00:00:05.792,1.486591381100727,1.0329828660436138,0.9577492211838006,2.4690420560747666
140,00:00:05.833,1.0017782969885773,0.6970015576323988,0.7316978193146417,1.5766355140186916
141,00:00:05.875,0.882294911734164,0.6018691588785047,0.5885514018691589,1.4564641744548286
142,00:00:05.917,0.5883047767393562,0.45031152647975076,0.3393302180685358,0.9752725856697819
143,00:00:05.958,0.6427440290758047,0.5326323987538941,0.3416277258566978,1.0539719626168225
144,00:00:06.000,0.41839304257528553,0.36518691588785046,0.1466121495327103,0.743380062305296
145,00:00:06.042,0.5402777777777777,0.4546728971962617,0.16838006230529595,0.9977803738317756
146,00:00:06.083,12.056269470404985,8.181191588785047,7.016355140186916,20.97126168224299
147,00:00:06.125,1.2299844236760125,1.0792834890965732,0.506619937694704,2.1040498442367603
148,00:00:06.167,1.2201843198338524,1.0600467289719626,0.5369548286604361,2.0635514018691588
149,00:00:06.208,0.7247793354101765,0.6794003115264797,0.32873831775700935,1.1661993769470405
150,00:00:06.250,0.5462876427829698,0.5094626168224299,0.24388629283489097,0.8855140186915887
151,00:00:06.292,0.5811526479750778,0.4380841121495327,0.2670560747663551,1.0383177570093458
152,00:00:06.333,0.43585150571131875,0.3189252336448598,0.20210280373831777,0.7865264797507788
153,00:00:06.375,1.3448078920041535,1.2044392523364487,0.31756230529595014,2.512422118380062
154,00:00:06.417,0.3559190031152648,0.3353193146417445,0.13088006230529595,0.6015576323987539
155,00:00:06.458,0.46122793354101765,0.32484423676012464,0.1588785046728972,0.8999610591900311
156,00:00:06.500,0.48541017653167184,0.39532710280373834,0.2519080996884735,0.8089953271028038
157,00:00:06.542,0.44410695742471445,0.38956386292834894,0.17858255451713395,0.7641744548286604
158,00:00:06.583,0.3194444444444445,0.21335669781931463,0.21016355140186915,0.5348130841121496
159,00:00:06.625,0.43243769470404986,0.30856697819314644,0.15183021806853583,0.8369158878504673
160,00:00:06.667,13.10042834890966,8.944042056074766,7.852219626168225,22.505023364485982
161,00:00:06.708,0.6193406022845276,0.5163551401869159,0.2497663551401869,1.0919003115264798
162,00:00:06.750,0.27049584631360335,0.15272585669781932,0.17028816199376948,0.4884735202492212
163,00:00:06.792,0.4261292834890966,0.3144080996884735,0.23726635514018693,0.7267133956386292
164,00:00:06.833,0.30244029075804774,0.17445482866043613,0.20973520249221184,0.5231308411214953
165,00:00:06.875,0.33300882658359293,0.2130841121495327,0.21608255451713396,0.5698598130841122
166,00:00:06.917,0.3459761163032191,0.22394859813084111,0.20728193146417445,0.6066978193146417
167,00:00:06.958,0.5086967808930426,0.327803738317757,0.26764018691588787,0.9306464174454828
168,00:00:07.000,0.5932502596053998,0.3641355140186916,0.3661214953271028,1.049493769470405
169,00:00:07.042,0.6589823468328141,0.4223520249221184,0.42757009345794394,1.1270249221183801
170,00:00:07.083,2.871741952232606,2.2019080996884735,1.7288940809968847,4.684423676012461
171,00:00:07.125,1.8225077881619935,1.219119937694704,1.1157320872274143,3.132671339563863
172,00:00:07.167,1.3958203530633437,0.9768691588785047,0.8154595015576324,2.395132398753894
173,00:00:07.208,0.6382917964693665,0.6016355140186916,0.2446651090342679,1.0685747663551401
174,00:00:07.250,0.3487149532710281,0.3425233644859813,0.18430685358255453,0.5193146417445483
175,00:00:07.292,0.37293613707165113,0.2931853582554517,0.18364485981308412,0.6419781931464175
176,00:00:07.333,0.40860591900311527,0.2832554517133956,0.23512461059190032,0.7074376947040498
177,00:00:07.375,0.8640706126687436,0.7230140186915888,0.402803738317757,1.4663940809968847
178,00:00:07.417,0.3591640706126687,0.23243769470404985,0.27741433021806855,0.5676401869158878
179,00:00:07.458,0.49613187954309446,0.39357476635514016,0.31031931464174456,0.7845015576323987
180,00:00:07.500,3.2942367601246105,2.0591121495327105,0.8485202492211839,6.975077881619938
181,00:00:07.542,1.6036344755970926,1.0241433021806854,0.9651869158878504,2.8215732087227416
182,00:00:07.583,4.330140186915888,2.3889408099688474,2.42940031152648,8.172079439252336
183,00:00:07.625,2.265978712357217,1.2603582554517134,1.3731308411214953,4.164447040498442
184,00:00:07.667,4.644275700934579,2.359735202492212,3.1931464174454827,8.379945482866043
185,00:00:07.708,3.635604880581516,1.84256230529595,2.6284267912772585,6.4358255451713395
186,00:00:07.750,3.4772715472481828,1.9289330218068537,2.82904984423676,5.673831775700934
187,00:00:07.792,1.7796858774662514,1.3742601246105919,1.2121105919003115,2.7526869158878506
188,00:00:07.833,9.437019730010382,9.526713395638629,1.7753115264797508,17.00903426791277
189,00:00:07.875,0.9621105919003116,0.722936137071651,0.7096183800623053,1.4537772585669781
190,00:00:07.917,0.8684968847352025,0.6253504672897197,0.6736370716510903,1.3065031152647975
191,00:00:07.958,1.2663291796469365,1.100272585669782,0.6712616822429907,2.0274532710280373
192,00:00:08.000,1.0879932502596052,0.9529595015576324,0.6248831775700935,1.6861370716510904
193,00:00:08.042,0.9785955347871235,0.9060358255451714,0.6326323987538941,1.3971183800623053
194,00:00:08.083,0.9113836967808929,0.771923676012461,0.7224688473520249,1.2397585669781932
195,00:00:08.125,0.9679906542056075,0.82601246105919,0.7001557632398754,1.377803738317757
196,00:00:08.167,1.0638499480789203,0.9359423676012462,0.7054127725856698,1.5501947040498443
197,00:00:08.208,0.8119548286604362,0.748208722741433,0.5098130841121495,1.1778426791277259
198,00:00:08.250,0.8747793354101766,0.832398753894081,0.46958722741433023,1.3223520249221183
199,00:00:08.292,0.5843977154724819,0.5105529595015577,0.379088785046729,0.8635514018691589
200,00:00:08.333,0.4804646936656282,0.4420171339563863,0.342601246105919,0.6567757009345795
201,00:00:08.375,0.3949766355140187,0.3529595015576324,0.2743769470404984,0.5575934579439252
202,00:00:08.417,0.7171339563862928,0.7231697819314642,0.28407320872274144,1.1441588785046728
203,00:00:08.458,0.366926272066459,0.423208722741433,0.17609034267912774,0.5014797507788162
204,00:00:08.500,0.23608515057113189,0.1855140186915888,0.10837227414330218,0.4143691588785047
205,00:00:08.542,0.11651090342679128,0.1198208722741433,0.07609034267912773,0.1536214953271028
206,00:00:08.583,0.09104361370716511,0.06191588785046729,0.06386292834890965,0.14735202492211838
207,00:00:08.625,0.17455867082035306,0.17659657320872274,0.06783489096573209,0.2792445482866044
208,00:00:08.667,0.20098650051921077,0.23699376947040499,0.0375,0.3284657320872274
209,00:00:08.708,0.022079439252336446,0.016705607476635513,0.01662772585669782,0.03290498442367601
210,00:00:08.750,0.0831386292834891,0.09649532710280374,0.03430685358255452,0.11861370716510904
211,00:00:08.792,0.0,0.0,0.0,0.0
212,00:00:08.833,0.0,0.0,0.0,0.0
213,00:00:08.875,0.0,0.0,0.0,0.0
214,00:00:08.917,0.058787642782969884,0.0669392523364486,0.01160436137071651,0.09781931464174455
215,00:00:08.958,0.0448208722741433,0.0367601246105919,0.016277258566978193,0.08142523364485982
216,00:00:09.000,0.026596573208722746,0.020093457943925235,0.008138629283489096,0.0515576323987539
217,00:00:09.042,0.0,0.0,0.0,0.0
218,00:00:09.083,0.01059190031152648,0.0038161993769470406,0.010514018691588784,0.017445482866043614
219,00:00:09.125,0.0,0.0,0.0,0.0
220,00:00:09.167,0.0,0.0,0.0,0.0
221,00:00:09.208,0.3176791277258567,0.2129283489096573,0.08909657320872275,0.6510124610591901
222,00:00:09.250,2.0016355140186914,1.922429906542056,0.5555685358255452,3.5269080996884736
223,00:00:09.292,2.886227933541018,2.8197429906542055,0.7568535825545172,5.0820872274143305
224,00:00:09.333,0.5178348909657321,0.518380062305296,0.10288161993769471,0.9322429906542056
225,00:00:09.375,0.8162253374870198,0.702531152647975,0.13185358255451712,1.614291277258567
226,00:00:09.417,3.6322689511941846,3.6128115264797507,0.92601246105919,6.3579828660436135
227,00:00:09.458,3.150064901349948,3.614797507788162,0.8468068535825545,4.988590342679128
228,00:00:09.500,2.310007788161994,2.5068146417445485,0.5357476635514019,3.887461059190031
229,00:00:09.542,0.9617341640706126,1.1455218068535826,0.19256230529595014,1.5471183800623054
230,00:00:09.583,3.6302050882658357,4.093808411214953,0.9757398753894081,5.821066978193146
231,00:00:09.625,2.997793354101766,3.3131230529595017,0.7855529595015577,4.894704049844237
232,00:00:09.667,1.1786734164070614,1.3761682242990654,0.19010903426791279,1.9697429906542057
233,00:00:09.708,2.4242471443406024,2.670911214953271,0.6467289719626168,3.955101246105919
234,00:00:09.750,2.9415758047767393,3.2313084112149535,0.7479361370716511,4.845482866043613
235,00:00:09.792,1.193756490134995,1.1037772585669783,0.26690031152647975,2.2105919003115266
236,00:00:09.833,3.4480659397715474,3.5562305295950156,1.0035046728971964,5.78446261682243
237,00:00:09.875,2.5330347871235723,2.9016744548286604,0.6649922118380063,4.03243769470405
238,00:00:09.917,2.398117860851506,2.7331775700934577,0.7223130841121496,3.73886292834891
239,00:00:09.958,1.917977673935618,1.9652258566978194,0.5141744548286604,3.274532710280374
240,00:00:10.000,1.877466251298027,1.9411993769470406,0.580101246105919,3.1110981308411216
241,00:00:10.042,3.4111630321910695,2.9479361370716513,1.1155373831775701,6.170015576323988
242,00:00:10.083,4.901168224299065,5.018496884735202,1.330373831775701,8.354633956386293
243,00:00:10.125,39.432281931464175,36.8720015576324,8.57967289719626,72.84517133956386
244,00:00:10.167,7.926129283489097,11.79361370716511,1.3162772585669782,10.668496884735202
245,00:00:10.208,9.351103322949117,13.954633956386292,2.0789719626168224,12.019704049844236
246,00:00:10.250,10.019768951194184,15.942406542056075,2.192328660436137,11.924571651090343
247,00:00:10.292,9.354166666666666,15.419976635514018,2.332904984423676,10.309618380062306
248,00:00:10.333,11.213084112149533,18.93302180685358,2.905763239875389,11.800467289719625
249,00:00:10.375,12.069042056074766,20.78407320872274,3.207398753894081,12.215654205607477
250,00:00:10.417,10.640667185877467,16.798481308411215,3.2188084112149533,11.90471183800623
251,00:00:10.458,11.27266355140187,17.634345794392523,3.489057632398754,12.69458722741433
252,00:00:10.500,11.059047248182763,17.042990654205607,3.8830607476635515,12.251090342679127
253,00:00:10.542,11.690939771547248,17.865381619937693,4.073948598130841,13.133489096573209
254,00:00:10.583,11.074883177570094,16.978232087227415,4.159384735202492,12.087032710280374
255,00:00:10.625,10.388979750778816,15.781853582554517,4.243769470404985,11.141316199376947
256,00:00:10.667,10.173909657320872,14.614992211838006,4.419119937694704,11.487616822429906
257,00:00:10.708,10.008943406022844,14.446845794392523,4.773831775700935,10.806152647975077
258,00:00:10.750,9.381269470404986,13.415109034267912,4.583566978193146,10.145132398753894
259,00:00:10.792,8.62634994807892,12.384618380062305,4.218224299065421,9.276207165109033
260,00:00:10.833,8.796002076843198,12.404595015576325,4.285202492211838,9.698208722741432
261,00:00:10.875,9.562318276220145,13.376557632398754,4.998364485981308,10.312032710280373
262,00:00:10.917,10.244405503634475,14.51421339563863,5.287733644859813,10.931269470404985
263,00:00:10.958,9.41209761163032,12.66043613707165,5.258839563862928,10.317017133956385
264,00:00:11.000,9.080438733125648,11.957554517133957,5.557943925233645,9.725817757009345
265,00:00:11.042,9.543107476635514,12.60066199376947,5.916004672897197,10.112655763239875
266,00:00:11.083,9.233631879543095,11.590147975077882,6.217951713395639,9.892795950155763
267,00:00:11.125,10.0581256490135,12.965693146417445,6.663356697819315,10.54532710280374
268,00:00:11.167,9.952920560747664,13.174844236760125,6.420560747663552,10.263356697819315
269,00:00:11.208,8.229426272066458,9.90809968847352,5.799727414330218,8.980451713395638
270,00:00:11.250,9.35164849428868,11.687266355140187,6.424182242990654,9.943496884735202
271,00:00:11.292,8.51789979231568,10.355218068535825,6.060124610591901,9.138356697819315
272,00:00:11.333,9.42193665628245,11.82702492211838,6.2827881619937695,10.155996884735202
273,00:00:11.375,10.562551921079958,12.866744548286604,7.615732087227414,11.205179127725856
274,00:00:11.417,11.634540498442368,14.373870716510904,8.262967289719626,12.266783489096573
275,00:00:11.458,12.551700415368638,15.621884735202492,9.159151090342679,12.874065420560747
276,00:00:11.500,13.170638629283488,15.647819314641744,10.380179127725857,13.483917445482867
277,00:00:11.542,13.843496884735202,16.269509345794393,11.16281152647975,14.098169781931464
278,00:00:11.583,13.449896157840081,15.671028037383177,11.213590342679128,13.465070093457944
279,00:00:11.625,12.83115264797508,14.469119937694703,11.019976635514018,13.004361370716511
280,00:00:11.667,12.892211838006231,14.600778816199377,11.281970404984424,12.793886292834891
281,00:00:11.708,12.917731048805814,14.851246105919003,11.079517133956386,12.822429906542055
282,00:00:11.750,13.132853063343717,14.249493769470405,11.657515576323988,13.49154984423676
283,00:00:11.792,13.688123052959503,14.652219626168224,12.504361370716511,13.90778816199377
284,00:00:11.833,14.451739356178608,15.364252336448597,13.6779984423676,14.312967289719627
285,00:00:11.875,14.53182762201454,15.206970404984423,14.288940809968848,14.099571651090343
286,00:00:11.917,13.494093977154725,13.131464174454829,14.203232087227414,13.14758566978193
287,00:00:11.958,13.223507268951195,12.625545171339564,14.076908099688474,12.968068535825545
288,00:00:12.000,13.570469885773624,13.39929906542056,14.087577881619938,13.224532710280373
289,00:00:12.042,14.295456905503634,14.533372274143302,14.345872274143302,14.0071261682243
290,00:00:12.083,10.976466770508827,10.226985981308411,12.017795950155763,10.684618380062306
291,00:00:12.125,3.9405763239875387,3.191588785046729,4.5390576323987535,4.091082554517134
292,00:00:12.167,4.836954828660436,3.5095015576323987,5.774688473520249,5.22667445482866
293,00:00:12.208,11.699195223260645,10.298831775700934,13.671105919003116,11.127647975077881
294,00:00:12.250,13.104153686396677,11.838395638629283,15.02838785046729,12.445677570093459
295,00:00:12.292,10.73342419522326,9.265965732087228,12.625934579439253,10.308372274143302
296,00:00:12.333,12.386240913811008,11.449454828660436,14.25541277258567,11.453855140186915
297,00:00:12.375,16.863252855659397,16.457943925233646,18.469820872274145,15.661993769470405
298,00:00:12.417,13.63308670820353,12.057359813084112,16.09805295950156,12.743847352024922
299,00:00:12.458,14.529893561786084,13.019548286604362,17.26616043613707,13.303971962616822
300,00:00:12.500,17.848026998961576,16.64178348909657,20.519353582554515,16.382943925233644
301,00:00:12.542,19.10665887850467,18.36826323987539,21.35747663551402,17.59423676012461
302,00:00:12.583,19.30677570093458,18.794236760124612,21.005880062305295,18.120210280373833
303,00:00:12.625,19.45292056074766,21.683216510903428,17.785319314641743,18.890225856697818
304,00:00:12.667,10.720054517133955,7.65876168224299,13.463940809968847,11.037461059190031
305,00:00:12.708,9.19258826583593,5.788940809968848,12.131619937694705,9.657204049844237
306,00:00:12.750,12.028946002076843,8.801518691588784,15.234579439252336,12.050739875389407
307,00:00:12.792,13.24892263759086,9.708177570093458,16.85070093457944,13.18788940809969
308,00:00:12.833,11.403894080996885,8.560669781931464,14.324454828660436,11.326557632398753
309,00:00:12.875,10.192069055036347,7.475155763239876,13.01047507788162,10.09057632398754
310,00:00:12.917,9.136812045690549,6.712850467289719,11.815342679127726,8.882242990654206
311,00:00:12.958,8.661565420560748,6.702180685358256,10.656853582554517,8.625661993769471
312,00:00:13.000,14.98544911734164,12.69022585669782,17.93952492211838,14.326596573208723
313,00:00:13.042,19.663473520249223,17.96993769470405,23.060241433021808,17.960241433021807
314,00:00:13.083,14.46892523364486,11.94119937694704,17.546417445482867,13.919158878504673
315,00:00:13.125,10.753751298026998,8.142834890965732,13.79186137071651,10.326557632398753
316,00:00:13.167,16.751726375908618,14.147780373831775,20.57355919003115,15.533839563862928
